F1_target_variable,F1_collaborative_variable1,F1_collaborative_variable2,F1_collaborative_variable3,F1_collaborative_variable4
0.6303,1740.7476,0.8185,0.2956,0.3173
0.6284,1727.5869,0.8167,0.2952,0.317
0.6264,1714.4344,0.8148,0.2947,0.3167
0.6244,1701.2913,0.8129,0.2942,0.3164
0.6224,1688.1481,0.8109,0.2937,0.3161
0.6203,1675.0073,0.8089,0.2932,0.3158
0.6181,1661.8645,0.8069,0.2927,0.3155
0.616,1648.7203,0.8048,0.2922,0.3152
0.6138,1635.5691,0.8027,0.2916,0.3149
0.6116,1622.4097,0.8005,0.291,0.3146
0.6093,1609.2368,0.7983,0.2905,0.3143
0.607,1596.0457,0.7961,0.2898,0.314
0.6047,1582.8286,0.7938,0.2892,0.3137
0.6023,1569.5802,0.7915,0.2886,0.3134
0.5999,1556.3015,0.7892,0.2879,0.3131
0.5974,1542.9812,0.7868,0.2872,0.3127
0.595,1529.6141,0.7844,0.2865,0.3124
0.5925,1516.1968,0.7819,0.2858,0.3121
0.5899,1502.7252,0.7794,0.285,0.3117
0.5874,1489.1952,0.7769,0.2842,0.3114
0.5848,1475.6023,0.7743,0.2834,0.3111
0.5821,1461.9431,0.7718,0.2826,0.3107
0.5795,1448.2213,0.7691,0.2817,0.3104
0.5601,1066.1807,0.8031,0.3006,0.3164
0.5611,1082.7452,0.8038,0.3007,0.3168
0.5621,1099.319,0.8045,0.3008,0.3171
0.5631,1115.8943,0.8052,0.301,0.3174
0.5642,1132.4601,0.8059,0.3011,0.3177
0.5652,1149.0129,0.8066,0.3012,0.318
0.5663,1165.5452,0.8074,0.3013,0.3183
0.5674,1182.0485,0.8081,0.3014,0.3186
0.5686,1198.5189,0.8089,0.3015,0.3189
0.5697,1214.9506,0.8097,0.3016,0.3192
0.5709,1231.342,0.8105,0.3017,0.3194
0.572,1247.684,0.8113,0.3018,0.3197
0.5732,1263.9746,0.8122,0.3019,0.32
0.5744,1280.2064,0.813,0.3021,0.3203
0.5756,1296.3767,0.8139,0.3022,0.3205
0.5769,1312.4796,0.8147,0.3023,0.3208
0.5781,1328.5098,0.8156,0.3024,0.3211
0.5793,1344.4617,0.8165,0.3025,0.3213
0.5806,1360.3333,0.8174,0.3026,0.3216
0.5818,1376.1171,0.8183,0.3027,0.3218
0.5831,1391.8065,0.8193,0.3028,0.3221
0.5844,1407.395,0.8202,0.3029,0.3223
0.5856,1422.8728,0.8212,0.303,0.3226
0.5869,1438.2363,0.8221,0.3032,0.3228
0.5881,1453.4751,0.8231,0.3033,0.323
0.5894,1468.5822,0.8241,0.3034,0.3233
0.5906,1483.5479,0.8251,0.3035,0.3235
0.5918,1498.3665,0.8261,0.3036,0.3237
0.5931,1513.0276,0.8271,0.3037,0.3239
0.5943,1527.5222,0.8282,0.3038,0.3242
0.5955,1541.8398,0.8292,0.3039,0.3244
0.5967,1555.968,0.8302,0.304,0.3246
0.5978,1569.8995,0.8313,0.3041,0.3248
0.599,1583.6256,0.8324,0.3042,0.325
0.6001,1597.1401,0.8334,0.3043,0.3252
0.6012,1610.4308,0.8345,0.3044,0.3254
0.6023,1623.4896,0.8356,0.3045,0.3256
0.6034,1636.3081,0.8367,0.3046,0.3258
0.6044,1648.8789,0.8378,0.3047,0.3259
0.6055,1661.198,0.8389,0.3048,0.3261
0.6065,1673.2628,0.8401,0.3049,0.3263
0.6074,1685.0667,0.8412,0.305,0.3265
0.6084,1696.6041,0.8423,0.3051,0.3266
0.6093,1707.8723,0.8435,0.3052,0.3268
0.6102,1718.8708,0.8446,0.3053,0.327
0.6111,1729.5948,0.8458,0.3054,0.3271
0.6119,1740.0499,0.847,0.3055,0.3273
0.6128,1750.2334,0.8481,0.3056,0.3274
0.6136,1760.1475,0.8493,0.3057,0.3276
0.6144,1769.7954,0.8505,0.3058,0.3277
0.6151,1779.1769,0.8517,0.3059,0.3278
0.6159,1788.3007,0.8529,0.306,0.328
0.6167,1797.1699,0.8541,0.3061,0.3281
0.6174,1805.791,0.8553,0.3062,0.3282
0.6181,1814.1754,0.8565,0.3063,0.3284
0.6189,1822.333,0.8577,0.3064,0.3285
0.6196,1830.2771,0.8589,0.3065,0.3286
0.6204,1838.0164,0.8602,0.3066,0.3287
0.6211,1845.5686,0.8614,0.3067,0.3288
0.6219,1852.9464,0.8626,0.3068,0.329
0.6227,1860.1711,0.8638,0.3069,0.3291
0.6235,1867.2557,0.8651,0.307,0.3292
0.6243,1874.2197,0.8663,0.3071,0.3293
0.6252,1881.0859,0.8675,0.3072,0.3294
0.6261,1887.8689,0.8688,0.3073,0.3295
0.6271,1894.5933,0.87,0.3074,0.3296
0.6281,1901.2816,0.8712,0.3075,0.3297
0.6291,1907.9526,0.8724,0.3076,0.3297
0.6302,1914.6326,0.8735,0.3077,0.3298
0.6313,1921.3386,0.8747,0.3077,0.3299
0.6324,1928.1006,0.8758,0.3078,0.33
0.6336,1934.9341,0.8769,0.3079,0.3301
0.6348,1941.8678,0.878,0.308,0.3302
0.6361,1948.9213,0.879,0.3081,0.3302
0.6373,1956.1169,0.88,0.3082,0.3303
0.6386,1963.4769,0.8811,0.3082,0.3304
0.6399,1971.0225,0.882,0.3083,0.3305
0.6413,1978.7747,0.883,0.3084,0.3305
0.6426,1986.7567,0.8839,0.3085,0.3306
0.644,1994.984,0.8848,0.3086,0.3307
0.6453,2003.4762,0.8857,0.3086,0.3307
0.6467,2012.2523,0.8865,0.3087,0.3308
0.648,2021.3289,0.8873,0.3088,0.3309
0.6494,2030.7202,0.8881,0.3088,0.3309
0.6507,2040.4438,0.8889,0.3089,0.331
0.6521,2050.5107,0.8896,0.309,0.3311
0.6534,2060.938,0.8903,0.309,0.3311
0.6547,2071.7397,0.891,0.3091,0.3312
0.656,2082.9294,0.8917,0.3092,0.3312
0.6572,2094.5225,0.8923,0.3092,0.3313
0.6585,2106.5315,0.893,0.3093,0.3313
0.6597,2118.9731,0.8936,0.3093,0.3314
0.6609,2131.8577,0.8942,0.3094,0.3315
0.6621,2145.1948,0.8948,0.3095,0.3315
0.6632,2158.9927,0.8954,0.3095,0.3316
0.6643,2173.2544,0.896,0.3096,0.3316
0.6655,2187.9888,0.8966,0.3096,0.3317
0.6665,2203.1885,0.8971,0.3097,0.3317
0.6676,2218.8574,0.8977,0.3097,0.3318
0.6686,2234.9871,0.8983,0.3097,0.3318
0.6696,2251.5681,0.8989,0.3098,0.3319
0.6706,2268.5876,0.8995,0.3098,0.3319
0.6716,2286.0308,0.9001,0.3099,0.332
0.6725,2303.8784,0.9007,0.3099,0.332
0.6734,2322.1094,0.9013,0.3099,0.3321
0.6742,2340.697,0.9019,0.31,0.3322
0.675,2359.615,0.9025,0.31,0.3323
0.6758,2378.8308,0.9032,0.31,0.3323
0.6766,2398.3064,0.9039,0.31,0.3324
0.6773,2418.0078,0.9046,0.3101,0.3325
0.678,2437.894,0.9053,0.3101,0.3327
0.6786,2457.9229,0.906,0.3101,0.3328
0.6793,2478.0488,0.9067,0.3101,0.3329
0.6799,2498.2261,0.9074,0.3101,0.3331
0.6804,2518.4111,0.9082,0.3102,0.3333
0.681,2538.5527,0.9089,0.3102,0.3335
0.6815,2558.6069,0.9097,0.3102,0.3337
0.682,2578.5249,0.9104,0.3102,0.3339
0.6824,2598.2585,0.9111,0.3102,0.3341
0.6829,2617.7639,0.9119,0.3102,0.3344
0.6833,2636.9966,0.9126,0.3102,0.3346
0.6838,2655.9104,0.9133,0.3102,0.3348
0.6842,2674.4668,0.9139,0.3102,0.335
0.6846,2692.6265,0.9146,0.3102,0.3352
0.685,2710.3479,0.9152,0.3102,0.3353
0.6854,2727.5996,0.9158,0.3102,0.3355
0.6858,2744.3501,0.9163,0.3102,0.3356
0.6862,2760.5627,0.9168,0.3102,0.3357
0.6865,2776.2156,0.9172,0.3101,0.3357
0.6869,2791.2837,0.9176,0.3101,0.3358
0.6873,2805.7417,0.9179,0.3101,0.3358
0.6876,2819.5725,0.9182,0.3101,0.3358
0.688,2832.7571,0.9184,0.3101,0.3357
0.6884,2845.2825,0.9186,0.3101,0.3357
0.6887,2857.1353,0.9187,0.31,0.3357
0.6891,2868.3052,0.9187,0.31,0.3356
0.6894,2878.7842,0.9187,0.31,0.3355
0.6897,2888.5676,0.9186,0.31,0.3355
0.6901,2897.6497,0.9185,0.31,0.3354
0.6904,2906.0264,0.9184,0.3099,0.3353
0.6907,2913.7021,0.9181,0.3099,0.3352
0.691,2920.6736,0.9179,0.3099,0.3351
0.6912,2926.9451,0.9176,0.3098,0.335
0.6915,2932.5156,0.9173,0.3098,0.3349
0.6917,2937.3921,0.9169,0.3098,0.3348
0.6919,2941.5718,0.9165,0.3098,0.3347
0.6921,2945.063,0.9161,0.3097,0.3346
0.6923,2947.8691,0.9156,0.3097,0.3345
0.6924,2949.9956,0.9152,0.3097,0.3343
0.6925,2951.4482,0.9147,0.3096,0.3342
0.6926,2952.2349,0.9143,0.3096,0.3341
0.6927,2952.3613,0.9138,0.3095,0.334
0.6927,2951.8398,0.9133,0.3095,0.3338
0.6928,2950.6775,0.9128,0.3095,0.3337
0.6928,2948.8833,0.9124,0.3094,0.3335
0.6927,2946.4697,0.9119,0.3094,0.3333
0.6927,2943.4473,0.9115,0.3093,0.3332
0.6926,2939.8237,0.911,0.3093,0.333
0.6925,2935.615,0.9106,0.3092,0.3328
0.6924,2930.8286,0.9103,0.3092,0.3326
0.6922,2925.4768,0.9099,0.3091,0.3324
0.692,2919.5676,0.9096,0.3091,0.3322
0.6918,2913.1118,0.9093,0.309,0.332
0.6916,2906.1177,0.909,0.309,0.3318
0.6914,2898.5942,0.9088,0.3089,0.3316
0.6911,2890.5547,0.9085,0.3089,0.3314
0.6909,2882.0012,0.9083,0.3088,0.3311
0.6906,2872.9473,0.9082,0.3088,0.3309
0.6903,2863.4023,0.908,0.3087,0.3307
0.6899,2853.3745,0.9079,0.3087,0.3304
0.6896,2842.8755,0.9078,0.3086,0.3302
0.6893,2831.9133,0.9076,0.3086,0.3299
0.6889,2820.4978,0.9075,0.3085,0.3297
0.6885,2808.6406,0.9074,0.3084,0.3295
0.6881,2796.3547,0.9073,0.3084,0.3292
0.6878,2783.6467,0.9071,0.3083,0.329
0.6874,2770.5303,0.907,0.3082,0.3287
0.6869,2757.0171,0.9068,0.3082,0.3285
0.6865,2743.1199,0.9066,0.3081,0.3283
0.6861,2728.8535,0.9063,0.308,0.3281
0.6857,2714.2285,0.906,0.308,0.3279
0.6853,2699.2607,0.9056,0.3079,0.3277
0.6848,2683.9683,0.9052,0.3078,0.3275
0.6844,2668.3628,0.9047,0.3077,0.3273
0.684,2652.4626,0.9041,0.3077,0.3271
0.6835,2636.2876,0.9035,0.3076,0.3269
0.6831,2619.8564,0.9028,0.3075,0.3268
0.6827,2603.1853,0.902,0.3074,0.3266
0.6822,2586.3018,0.9011,0.3073,0.3265
0.6818,2569.2229,0.9002,0.3072,0.3263
0.6813,2551.9727,0.8992,0.3071,0.3262
0.6809,2534.5764,0.8981,0.307,0.3261
0.6804,2517.0601,0.8969,0.3069,0.3259
0.68,2499.4419,0.8957,0.3068,0.3258
0.6795,2481.749,0.8944,0.3067,0.3257
0.679,2464.0059,0.893,0.3066,0.3256
0.6786,2446.2327,0.8916,0.3065,0.3255
0.6781,2428.4563,0.8901,0.3064,0.3254
0.6776,2410.6948,0.8886,0.3063,0.3253
0.6771,2392.9753,0.887,0.3062,0.3252
0.6766,2375.3145,0.8854,0.3061,0.3251
0.6761,2357.7319,0.8837,0.3059,0.325
0.6755,2340.2458,0.8821,0.3058,0.3249
0.675,2322.8718,0.8804,0.3057,0.3247
0.6744,2305.6235,0.8787,0.3055,0.3246
0.6738,2288.5173,0.877,0.3054,0.3245
0.6732,2271.5618,0.8753,0.3053,0.3244
0.6726,2254.7646,0.8736,0.3051,0.3243
0.672,2238.1353,0.8719,0.3049,0.3242
0.6713,2221.6807,0.8702,0.3048,0.324
0.6706,2205.4019,0.8685,0.3046,0.3239
0.6699,2189.301,0.8669,0.3045,0.3238
0.6692,2173.3789,0.8652,0.3043,0.3236
0.6684,2157.6357,0.8636,0.3041,0.3235
0.6676,2142.0674,0.8621,0.3039,0.3234
0.6668,2126.6733,0.8605,0.3037,0.3232
0.6659,2111.4458,0.859,0.3035,0.323
0.665,2096.3813,0.8575,0.3033,0.3229
0.6641,2081.4741,0.856,0.3031,0.3227
0.6631,2066.7153,0.8546,0.3029,0.3225
0.6621,2052.1042,0.8531,0.3027,0.3224
0.6611,2037.6294,0.8517,0.3024,0.3222
0.66,2023.283,0.8504,0.3022,0.322
0.6589,2009.0547,0.849,0.302,0.3218
0.6578,1994.9363,0.8476,0.3017,0.3216
0.6566,1980.9215,0.8463,0.3015,0.3214
0.6553,1966.9995,0.8449,0.3012,0.3212
0.6541,1953.1624,0.8436,0.3009,0.321
0.6528,1939.4036,0.8422,0.3006,0.3208
0.6514,1925.7183,0.8409,0.3003,0.3206
0.6501,1912.0957,0.8395,0.3,0.3204
0.6486,1898.5342,0.8381,0.2997,0.3201
0.6472,1885.0259,0.8367,0.2994,0.3199
0.6457,1871.5667,0.8353,0.2991,0.3197
0.6441,1858.1515,0.8338,0.2987,0.3194
0.6425,1844.7756,0.8323,0.2984,0.3192
0.6409,1831.439,0.8308,0.298,0.3189
0.6392,1818.1345,0.8293,0.2977,0.3187
0.6375,1804.8606,0.8277,0.2973,0.3184
0.6358,1791.6082,0.8261,0.2969,0.3182
0.634,1778.377,0.8244,0.2965,0.3179
0.6322,1765.1661,0.8227,0.2961,0.3177
0.6303,1751.9709,0.821,0.2957,0.3174
0.6284,1738.7888,0.8192,0.2952,0.3171
0.6265,1725.6184,0.8174,0.2948,0.3168
0.6245,1712.4574,0.8155,0.2943,0.3166
0.6225,1699.3027,0.8136,0.2938,0.3163
0.6205,1686.1532,0.8117,0.2933,0.316
0.6184,1673.0046,0.8097,0.2928,0.3157
0.6162,1659.8589,0.8076,0.2923,0.3154
0.6141,1646.7109,0.8056,0.2917,0.3151
0.6119,1633.5557,0.8035,0.2912,0.3148
0.6096,1620.3899,0.8013,0.2906,0.3145
0.6074,1607.2109,0.7991,0.29,0.3142
0.6051,1594.0112,0.7969,0.2894,0.3139
0.6027,1580.7849,0.7946,0.2887,0.3136
0.6003,1567.5271,0.7923,0.288,0.3133
0.5979,1554.2341,0.7899,0.2874,0.3129
0.5955,1540.8993,0.7875,0.2867,0.3126
0.593,1527.5183,0.7851,0.2859,0.3123
0.5905,1514.0867,0.7827,0.2852,0.312
0.588,1500.595,0.7802,0.2844,0.3116
0.5854,1487.0491,0.7777,0.2836,0.3113
0.5828,1473.4366,0.7751,0.2828,0.3109
0.5802,1459.7622,0.7725,0.2819,0.3106
0.5775,1446.0273,0.7699,0.281,0.3102
0.5603,1070.3123,0.8031,0.3005,0.3163
0.5613,1086.7671,0.8037,0.3006,0.3166
0.5623,1103.231,0.8044,0.3007,0.3169
0.5633,1119.6976,0.8051,0.3008,0.3172
0.5643,1136.1555,0.8059,0.3009,0.3175
0.5654,1152.598,0.8066,0.301,0.3178
0.5665,1169.0184,0.8073,0.3011,0.3181
0.5676,1185.4087,0.8081,0.3012,0.3184
0.5687,1201.7675,0.8089,0.3013,0.3187
0.5699,1218.083,0.8097,0.3014,0.319
0.5711,1234.3555,0.8105,0.3015,0.3193
0.5722,1250.5798,0.8113,0.3016,0.3195
0.5734,1266.7511,0.8121,0.3017,0.3198
0.5746,1282.8638,0.813,0.3019,0.3201
0.5758,1298.912,0.8138,0.302,0.3204
0.5771,1314.8927,0.8147,0.3021,0.3206
0.5783,1330.801,0.8156,0.3022,0.3209
0.5795,1346.6299,0.8165,0.3023,0.3212
0.5808,1362.3772,0.8174,0.3024,0.3214
0.582,1378.0375,0.8183,0.3025,0.3217
0.5833,1393.6038,0.8192,0.3026,0.3219
0.5846,1409.0712,0.8202,0.3027,0.3222
0.5858,1424.4298,0.8211,0.3028,0.3224
0.5871,1439.6737,0.8221,0.303,0.3227
0.5883,1454.7952,0.823,0.3031,0.3229
0.5896,1469.7839,0.824,0.3032,0.3231
0.5908,1484.635,0.825,0.3033,0.3233
0.592,1499.3374,0.826,0.3034,0.3236
0.5933,1513.8833,0.827,0.3035,0.3238
0.5945,1528.2648,0.8281,0.3036,0.324
0.5957,1542.4712,0.8291,0.3037,0.3242
0.5969,1556.4933,0.8301,0.3038,0.3244
0.598,1570.3209,0.8312,0.3039,0.3246
0.5992,1583.9425,0.8323,0.304,0.3248
0.6003,1597.3517,0.8333,0.3041,0.325
0.6014,1610.5422,0.8344,0.3042,0.3252
0.6025,1623.5043,0.8355,0.3043,0.3254
0.6036,1636.229,0.8366,0.3044,0.3256
0.6046,1648.7089,0.8377,0.3045,0.3258
0.6057,1660.9373,0.8388,0.3046,0.326
0.6067,1672.9148,0.8399,0.3047,0.3261
0.6077,1684.6366,0.841,0.3048,0.3263
0.6086,1696.095,0.8422,0.3049,0.3265
0.6095,1707.2855,0.8433,0.305,0.3267
0.6104,1718.2056,0.8445,0.3051,0.3268
0.6113,1728.8574,0.8456,0.3052,0.327
0.6122,1739.2404,0.8468,0.3053,0.3271
0.613,1749.3575,0.8479,0.3054,0.3273
0.6138,1759.208,0.8491,0.3055,0.3274
0.6146,1768.7954,0.8503,0.3056,0.3276
0.6154,1778.1216,0.8514,0.3057,0.3277
0.6162,1787.1887,0.8526,0.3058,0.3278
0.6169,1796.0046,0.8538,0.3059,0.328
0.6177,1804.5774,0.855,0.306,0.3281
0.6184,1812.9136,0.8562,0.3061,0.3282
0.6192,1821.0232,0.8574,0.3062,0.3284
0.6199,1828.9204,0.8586,0.3063,0.3285
0.6207,1836.6173,0.8598,0.3064,0.3286
0.6214,1844.126,0.861,0.3065,0.3287
0.6222,1851.4619,0.8622,0.3066,0.3288
0.623,1858.6416,0.8634,0.3067,0.3289
0.6238,1865.683,0.8646,0.3068,0.329
0.6246,1872.603,0.8659,0.3069,0.3291
0.6255,1879.4189,0.8671,0.307,0.3292
0.6264,1886.1543,0.8683,0.3071,0.3293
0.6273,1892.8271,0.8695,0.3072,0.3294
0.6283,1899.4578,0.8706,0.3073,0.3295
0.6293,1906.068,0.8718,0.3074,0.3296
0.6304,1912.6805,0.8729,0.3075,0.3297
0.6315,1919.3179,0.8741,0.3076,0.3298
0.6326,1926.0029,0.8752,0.3076,0.3299
0.6337,1932.7556,0.8763,0.3077,0.33
0.6349,1939.5997,0.8773,0.3078,0.33
0.6361,1946.5605,0.8784,0.3079,0.3301
0.6374,1953.6538,0.8794,0.308,0.3302
0.6386,1960.9045,0.8804,0.3081,0.3303
0.6399,1968.3372,0.8813,0.3081,0.3303
0.6412,1975.968,0.8823,0.3082,0.3304
0.6426,1983.8179,0.8832,0.3083,0.3305
0.6439,1991.9108,0.8841,0.3084,0.3306
0.6452,2000.2588,0.8849,0.3084,0.3306
0.6465,2008.8867,0.8858,0.3085,0.3307
0.6479,2017.8057,0.8866,0.3086,0.3308
0.6492,2027.0376,0.8873,0.3087,0.3308
0.6505,2036.593,0.8881,0.3087,0.3309
0.6518,2046.488,0.8888,0.3088,0.3309
0.6531,2056.739,0.8895,0.3089,0.331
0.6543,2067.3608,0.8902,0.3089,0.3311
0.6556,2078.3638,0.8909,0.309,0.3311
0.6568,2089.7693,0.8915,0.309,0.3312
0.658,2101.5854,0.8922,0.3091,0.3312
0.6592,2113.8284,0.8928,0.3092,0.3313
0.6604,2126.5076,0.8934,0.3092,0.3314
0.6615,2139.6382,0.894,0.3093,0.3314
0.6627,2153.2227,0.8945,0.3093,0.3315
0.6638,2167.2671,0.8951,0.3094,0.3315
0.6649,2181.7766,0.8957,0.3094,0.3316
0.6659,2196.75,0.8962,0.3095,0.3316
0.667,2212.1851,0.8968,0.3095,0.3317
0.668,2228.0754,0.8974,0.3096,0.3317
0.669,2244.4131,0.8979,0.3096,0.3318
0.6699,2261.1863,0.8985,0.3096,0.3318
0.6709,2278.3799,0.8991,0.3097,0.3319
0.6718,2295.9756,0.8997,0.3097,0.332
0.6726,2313.9482,0.9003,0.3097,0.332
0.6735,2332.2751,0.9009,0.3098,0.3321
0.6743,2350.9294,0.9015,0.3098,0.3322
0.6751,2369.877,0.9021,0.3098,0.3323
0.6758,2389.083,0.9028,0.3098,0.3324
0.6765,2408.5105,0.9034,0.3099,0.3325
0.6772,2428.1233,0.9041,0.3099,0.3326
0.6778,2447.875,0.9048,0.3099,0.3327
0.6784,2467.7261,0.9055,0.3099,0.3329
0.679,2487.6294,0.9062,0.3099,0.3331
0.6796,2507.5386,0.9069,0.3099,0.3332
0.6801,2527.4053,0.9076,0.31,0.3334
0.6806,2547.1843,0.9084,0.31,0.3336
0.6811,2566.8293,0.9091,0.31,0.3339
0.6815,2586.2925,0.9098,0.31,0.3341
0.682,2605.5303,0.9105,0.31,0.3343
0.6824,2624.4951,0.9112,0.31,0.3345
0.6828,2643.1465,0.9119,0.31,0.3347
0.6832,2661.4426,0.9125,0.31,0.3349
0.6836,2679.3433,0.9132,0.31,0.3351
0.684,2696.8125,0.9137,0.31,0.3352
0.6844,2713.8159,0.9143,0.31,0.3353
0.6847,2730.3198,0.9148,0.3099,0.3354
0.6851,2746.2969,0.9153,0.3099,0.3355
0.6855,2761.7173,0.9157,0.3099,0.3356
0.6858,2776.5559,0.9161,0.3099,0.3356
0.6862,2790.7954,0.9164,0.3099,0.3356
0.6865,2804.4092,0.9166,0.3099,0.3356
0.6869,2817.385,0.9168,0.3099,0.3356
0.6872,2829.7078,0.917,0.3098,0.3356
0.6876,2841.3633,0.9171,0.3098,0.3355
0.6879,2852.3455,0.9171,0.3098,0.3354
0.6882,2862.6438,0.9171,0.3098,0.3354
0.6885,2872.2524,0.9171,0.3097,0.3353
0.6888,2881.168,0.9169,0.3097,0.3352
0.6891,2889.3899,0.9168,0.3097,0.3351
0.6894,2896.916,0.9166,0.3097,0.335
0.6897,2903.7458,0.9163,0.3096,0.3349
0.6899,2909.8833,0.916,0.3096,0.3348
0.6902,2915.3337,0.9157,0.3096,0.3347
0.6904,2920.0952,0.9154,0.3095,0.3346
0.6906,2924.1729,0.915,0.3095,0.3345
0.6907,2927.571,0.9146,0.3095,0.3344
0.6909,2930.2937,0.9141,0.3094,0.3343
0.691,2932.3491,0.9137,0.3094,0.3341
0.6911,2933.7424,0.9132,0.3094,0.334
0.6912,2934.4819,0.9128,0.3093,0.3339
0.6912,2934.5725,0.9123,0.3093,0.3337
0.6913,2934.0242,0.9118,0.3093,0.3336
0.6913,2932.8491,0.9114,0.3092,0.3334
0.6913,2931.0559,0.9109,0.3092,0.3333
0.6912,2928.6531,0.9105,0.3091,0.3331
0.6912,2925.6565,0.91,0.3091,0.3329
0.6911,2922.0725,0.9096,0.309,0.3328
0.6909,2917.9165,0.9092,0.309,0.3326
0.6908,2913.197,0.9089,0.309,0.3324
0.6906,2907.9258,0.9085,0.3089,0.3322
0.6905,2902.1111,0.9082,0.3089,0.332
0.6902,2895.7659,0.9079,0.3088,0.3318
0.69,2888.8955,0.9076,0.3088,0.3316
0.6898,2881.5105,0.9074,0.3087,0.3314
0.6895,2873.6187,0.9071,0.3086,0.3311
0.6892,2865.231,0.907,0.3086,0.3309
0.6889,2856.3562,0.9068,0.3085,0.3307
0.6886,2847.0022,0.9066,0.3085,0.3304
0.6883,2837.1807,0.9065,0.3084,0.3302
0.6879,2826.8989,0.9064,0.3084,0.33
0.6876,2816.1689,0.9062,0.3083,0.3297
0.6872,2804.9995,0.9061,0.3082,0.3295
0.6868,2793.3999,0.906,0.3082,0.3293
0.6865,2781.3838,0.9059,0.3081,0.329
0.6861,2768.9573,0.9057,0.3081,0.3288
0.6857,2756.1365,0.9055,0.308,0.3286
0.6853,2742.9292,0.9053,0.3079,0.3284
0.6849,2729.3503,0.9051,0.3079,0.3281
0.6844,2715.4109,0.9048,0.3078,0.3279
0.684,2701.1243,0.9045,0.3077,0.3277
0.6836,2686.5044,0.9041,0.3076,0.3275
0.6832,2671.5647,0.9037,0.3076,0.3273
0.6827,2656.3213,0.9032,0.3075,0.3272
0.6823,2640.7903,0.9027,0.3074,0.327
0.6819,2624.9897,0.9021,0.3073,0.3268
0.6814,2608.9365,0.9014,0.3072,0.3266
0.681,2592.6484,0.9006,0.3072,0.3265
0.6806,2576.1504,0.8998,0.3071,0.3263
0.6801,2559.4585,0.8989,0.307,0.3262
0.6797,2542.5979,0.8979,0.3069,0.3261
0.6793,2525.5896,0.8968,0.3068,0.3259
0.6788,2508.4565,0.8957,0.3067,0.3258
0.6784,2491.2217,0.8945,0.3066,0.3257
0.6779,2473.9072,0.8932,0.3065,0.3256
0.6774,2456.5361,0.8919,0.3064,0.3255
0.677,2439.1279,0.8905,0.3063,0.3254
0.6765,2421.7097,0.8891,0.3062,0.3253
0.676,2404.2971,0.8876,0.306,0.3251
0.6755,2386.9155,0.8861,0.3059,0.325
0.675,2369.582,0.8845,0.3058,0.3249
0.6745,2352.3132,0.8829,0.3057,0.3248
0.6739,2335.1311,0.8813,0.3056,0.3247
0.6734,2318.0435,0.8797,0.3054,0.3246
0.6728,2301.072,0.8781,0.3053,0.3245
0.6722,2284.2241,0.8764,0.3051,0.3244
0.6716,2267.5112,0.8748,0.305,0.3243
0.671,2250.9458,0.8731,0.3048,0.3242
0.6704,2234.5308,0.8715,0.3047,0.324
0.6697,2218.2742,0.8699,0.3045,0.3239
0.669,2202.1785,0.8683,0.3044,0.3238
0.6683,2186.2444,0.8667,0.3042,0.3236
0.6675,2170.4761,0.8651,0.304,0.3235
0.6668,2154.8696,0.8636,0.3038,0.3234
0.666,2139.425,0.862,0.3036,0.3232
0.6651,2124.1392,0.8605,0.3035,0.3231
0.6642,2109.0083,0.8591,0.3033,0.3229
0.6633,2094.0281,0.8576,0.303,0.3227
0.6624,2079.1931,0.8562,0.3028,0.3226
0.6614,2064.4995,0.8548,0.3026,0.3224
0.6604,2049.9419,0.8534,0.3024,0.3222
0.6594,2035.5105,0.852,0.3022,0.322
0.6583,2021.198,0.8507,0.3019,0.3219
0.6572,2006.9985,0.8493,0.3017,0.3217
0.656,1992.9043,0.848,0.3014,0.3215
0.6548,1978.9017,0.8467,0.3012,0.3213
0.6536,1964.99,0.8453,0.3009,0.3211
0.6523,1951.1592,0.844,0.3006,0.3209
0.651,1937.4021,0.8427,0.3003,0.3206
0.6496,1923.7158,0.8413,0.3,0.3204
0.6482,1910.0881,0.84,0.2997,0.3202
0.6468,1896.5201,0.8386,0.2994,0.32
0.6453,1883.0039,0.8372,0.2991,0.3198
0.6438,1869.5359,0.8358,0.2987,0.3195
0.6423,1856.1121,0.8343,0.2984,0.3193
0.6407,1842.7285,0.8329,0.2981,0.3191
0.6391,1829.3832,0.8314,0.2977,0.3188
0.6374,1816.0695,0.8298,0.2973,0.3186
0.6357,1802.7833,0.8283,0.2969,0.3183
0.6339,1789.5227,0.8266,0.2965,0.318
0.6321,1776.2859,0.825,0.2961,0.3178
0.6303,1763.0701,0.8233,0.2957,0.3175
0.6284,1749.8691,0.8216,0.2953,0.3173
0.6265,1736.6826,0.8198,0.2948,0.317
0.6246,1723.5081,0.818,0.2944,0.3167
0.6226,1710.3452,0.8161,0.2939,0.3164
0.6206,1697.1892,0.8142,0.2934,0.3162
0.6185,1684.0396,0.8123,0.2929,0.3159
0.6164,1670.8936,0.8103,0.2924,0.3156
0.6143,1657.7463,0.8083,0.2918,0.3153
0.6121,1644.6006,0.8062,0.2913,0.315
0.6099,1631.446,0.8041,0.2907,0.3147
0.6077,1618.2827,0.802,0.2901,0.3144
0.6054,1605.1001,0.7998,0.2895,0.3141
0.6031,1591.8964,0.7975,0.2888,0.3138
0.6008,1578.6661,0.7953,0.2882,0.3135
0.5984,1565.4041,0.793,0.2875,0.3131
